Iteration,H,Number of connected components,Maximum number of connected components,Number of connected components / Maximum number of connected components,Volume largest connected component,Total Volume,Largest volume / Total volume,Is percolating
58,0.488281,9,52,0.173077,88836.3,91702.3,0.968747,1
58,0.484375,8,52,0.153846,89446.3,92056.3,0.971648,1
58,0.480469,8,52,0.153846,89926.3,92536.3,0.971795,1
58,0.476563,8,52,0.153846,90550.3,93160.3,0.971984,1
58,0.472656,7,52,0.134615,91370.3,93882.3,0.973243,1
58,0.46875,6,52,0.115385,92826.3,94330.3,0.984056,1
58,0.464844,6,52,0.115385,93162.3,94666.3,0.984113,1
58,0.460938,6,52,0.115385,94154.3,95658.3,0.984277,1
58,0.457031,6,52,0.115385,94350.3,95854.3,0.984309,1
58,0.453125,6,52,0.115385,95118.3,96622.3,0.984434,1
58,0.449219,6,52,0.115385,95854.3,97358.3,0.984552,1
58,0.445313,6,52,0.115385,96334.3,97838.3,0.984628,1
58,0.441406,5,52,0.0961538,97182.3,98574.3,0.985879,1
58,0.4375,5,52,0.0961538,97630.3,99022.3,0.985943,1
58,0.433594,5,52,0.0961538,98334.3,99726.3,0.986042,1
58,0.429688,5,52,0.0961538,98798.3,100190,0.986106,1
58,0.425781,5,52,0.0961538,99790.3,101182,0.986243,1
58,0.421875,5,52,0.0961538,100494,101886,0.986338,1
58,0.417969,5,52,0.0961538,100974,102366,0.986402,1
58,0.414063,5,52,0.0961538,101282,102674,0.986443,1
58,0.410156,6,52,0.115385,101506,103010,0.985399,1
58,0.40625,5,52,0.0961538,102370,103746,0.986737,1
58,0.402344,5,52,0.0961538,102948,104324,0.98681,1
58,0.398438,5,52,0.0961538,103558,104934,0.986887,1
58,0.394531,3,52,0.0576923,103814,105446,0.984523,1
58,0.390625,4,52,0.0769231,104294,106182,0.982219,1
58,0.386719,4,52,0.0769231,104662,106550,0.982281,1
58,0.382813,4,52,0.0769231,105279,107167,0.982383,1
58,0.378906,4,52,0.0769231,105713,107601,0.982454,1
58,0.375,4,52,0.0769231,106021,107909,0.982504,1
58,0.371094,4,52,0.0769231,106757,108645,0.982622,1
58,0.367188,3,52,0.0576923,109029,109397,0.996636,1
58,0.363281,3,52,0.0576923,110021,110389,0.996666,1
58,0.359375,3,52,0.0576923,110533,110901,0.996682,1
58,0.355469,3,52,0.0576923,111077,111445,0.996698,1
58,0.351563,3,52,0.0576923,111845,112213,0.996721,1
58,0.347656,3,52,0.0576923,112549,112917,0.996741,1
58,0.34375,3,52,0.0576923,113209,113577,0.99676,1
58,0.339844,2,52,0.0384615,113689,113945,0.997753,1
58,0.335938,2,52,0.0384615,114281,114537,0.997765,1
58,0.332031,2,52,0.0384615,115241,115497,0.997783,1
58,0.328125,2,52,0.0384615,115609,115865,0.997791,1
58,0.324219,2,52,0.0384615,116313,116569,0.997804,1
58,0.320313,2,52,0.0384615,116649,116905,0.99781,1
58,0.316406,2,52,0.0384615,117355,117611,0.997823,1
58,0.3125,2,52,0.0384615,118317,118573,0.997841,1
58,0.308594,2,52,0.0384615,119309,119565,0.997859,1
58,0.304688,2,52,0.0384615,119743,119999,0.997867,1
58,0.300781,2,52,0.0384615,120079,120335,0.997873,1
58,0.296875,2,52,0.0384615,120404,120660,0.997878,1
58,0.292969,2,52,0.0384615,121156,121412,0.997891,1
58,0.289063,2,52,0.0384615,122148,122404,0.997909,1
58,0.285156,2,52,0.0384615,122900,123156,0.997921,1
58,0.28125,2,52,0.0384615,123668,123924,0.997934,1
58,0.277344,2,52,0.0384615,124436,124692,0.997947,1
58,0.273438,2,52,0.0384615,125172,125428,0.997959,1
58,0.269531,2,52,0.0384615,126134,126390,0.997975,1
58,0.265625,1,52,0.0192308,127158,127158,1,1
58,0.261719,1,52,0.0192308,128118,128118,1,1
58,0.257813,1,52,0.0192308,129110,129110,1,1
58,0.253906,1,52,0.0192308,129878,129878,1,1
58,0.25,1,52,0.0192308,130614,130614,1,1
58,0.246094,1,52,0.0192308,131366,131366,1,1
58,0.242188,1,52,0.0192308,132390,132390,1,1
58,0.238281,1,52,0.0192308,132871,132871,1,1
58,0.234375,1,52,0.0192308,133639,133639,1,1
58,0.230469,1,52,0.0192308,134631,134631,1,1
58,0.226563,1,52,0.0192308,134999,134999,1,1
58,0.222656,1,52,0.0192308,135689,135689,1,1
58,0.21875,1,52,0.0192308,136281,136281,1,1
58,0.214844,1,52,0.0192308,136665,136665,1,1
58,0.210938,1,52,0.0192308,137305,137305,1,1
58,0.207031,1,52,0.0192308,137897,137897,1,1
58,0.203125,1,52,0.0192308,138921,138921,1,1
58,0.199219,1,52,0.0192308,139913,139913,1,1
58,0.195313,1,52,0.0192308,140537,140537,1,1
58,0.191406,1,52,0.0192308,141273,141273,1,1
58,0.1875,1,52,0.0192308,142041,142041,1,1
58,0.183594,1,52,0.0192308,142363,142363,1,1
58,0.179688,1,52,0.0192308,143099,143099,1,1
58,0.175781,1,52,0.0192308,143835,143835,1,1
58,0.171875,1,52,0.0192308,144108,144108,1,1
58,0.167969,1,52,0.0192308,145132,145132,1,1
58,0.164063,1,52,0.0192308,145596,145596,1,1
58,0.160156,1,52,0.0192308,146108,146108,1,1
58,0.15625,1,52,0.0192308,146693,146693,1,1
58,0.152344,1,52,0.0192308,147189,147189,1,1
58,0.148438,1,52,0.0192308,147637,147637,1,1
58,0.144531,1,52,0.0192308,148405,148405,1,1
58,0.140625,1,52,0.0192308,149125,149125,1,1
58,0.136719,1,52,0.0192308,150055,150055,1,1
58,0.132813,1,52,0.0192308,150439,150439,1,1
58,0.128906,1,52,0.0192308,150887,150887,1,1
58,0.125,1,52,0.0192308,151083,151083,1,1
58,0.121094,1,52,0.0192308,151547,151547,1,1
58,0.117188,1,52,0.0192308,152251,152251,1,1
58,0.113281,1,52,0.0192308,152731,152731,1,1
58,0.109375,1,52,0.0192308,153405,153405,1,1
58,0.105469,1,52,0.0192308,153901,153901,1,1
58,0.101563,1,52,0.0192308,154125,154125,1,1
58,0.0976563,1,52,0.0192308,154473,154473,1,1
58,0.09375,1,52,0.0192308,155225,155225,1,1
58,0.0898438,1,52,0.0192308,156249,156249,1,1
58,0.0859375,1,52,0.0192308,156841,156841,1,1
58,0.0820313,1,52,0.0192308,157609,157609,1,1
58,0.078125,1,52,0.0192308,158345,158345,1,1
58,0.0742188,1,52,0.0192308,158641,158641,1,1
58,0.0703125,1,52,0.0192308,159409,159409,1,1
58,0.0664063,1,52,0.0192308,160177,160177,1,1
58,0.0625,1,52,0.0192308,160611,160611,1,1
58,0.0585938,1,52,0.0192308,161603,161603,1,1
58,0.0546875,1,52,0.0192308,162037,162037,1,1
58,0.0507813,1,52,0.0192308,162805,162805,1,1
58,0.046875,1,52,0.0192308,163317,163317,1,1
59,1,13,52,0.25,512,4487.88,0.114085,0
59,0.996094,15,52,0.288462,512,5177.88,0.0988823,0
59,0.992188,17,52,0.326923,512,5913.88,0.0865761,0
59,0.988281,18,52,0.346154,1024,6665.88,0.153618,0
59,0.984375,18,52,0.346154,1536,7289.88,0.210703,0
59,0.980469,20,52,0.384615,1536,7993.88,0.192147,0
59,0.976563,22,52,0.423077,1536,8715.88,0.17623,0
59,0.972656,23,52,0.442308,1536,9389.88,0.16358,0
59,0.96875,25,52,0.480769,1536,9823.88,0.156354,0
59,0.964844,26,52,0.5,1536,10303.9,0.14907,0
59,0.960938,28,52,0.538462,1536,10799.9,0.142224,0
59,0.957031,29,52,0.557692,1536,11503.9,0.13352,0
59,0.953125,30,52,0.576923,1536,12495.9,0.122921,0
59,0.949219,30,52,0.576923,1536,13231.9,0.116083,0
59,0.945313,32,52,0.615385,1536,13592.9,0.113,0
59,0.941406,33,52,0.634615,1536,13928.9,0.110275,0
59,0.9375,34,52,0.653846,1536,14696.9,0.104512,0
59,0.933594,34,52,0.653846,1536,15418.9,0.0996182,0
59,0.929688,36,52,0.692308,1536,15882.9,0.0967079,0
59,0.925781,37,52,0.711538,1536,16650.9,0.0922474,0
59,0.921875,37,52,0.711538,2016,17354.9,0.116163,0
59,0.917969,39,52,0.75,2016,18378.9,0.109691,0
59,0.914063,40,52,0.769231,2016,18914.9,0.106583,0
59,0.910156,41,52,0.788462,2016,19682.9,0.102424,0
59,0.90625,42,52,0.807692,2048,20418.9,0.100299,0
59,0.902344,42,52,0.807692,2048,20740.9,0.0987422,0
59,0.898438,43,52,0.826923,2048,21476.9,0.0953584,0
59,0.894531,45,52,0.865385,2048,22212.9,0.0921988,0
59,0.890625,45,52,0.865385,2048,22902.9,0.0894211,0
59,0.886719,43,52,0.826923,2048,23254.9,0.0880676,0
59,0.882813,45,52,0.865385,2048,23622.9,0.0866956,0
59,0.878906,45,52,0.865385,2048,24326.9,0.0841867,0
59,0.875,46,52,0.884615,2048,24806.9,0.0825578,0
59,0.871094,45,52,0.865385,2048,25558.9,0.0801287,0
59,0.867188,43,52,0.826923,2688.75,26205.8,0.102602,0
59,0.863281,43,52,0.826923,2898.75,26520.8,0.109301,0
59,0.859375,44,52,0.846154,2898.75,27160.8,0.106726,0
59,0.855469,44,52,0.846154,2898.75,27672.8,0.104751,0
59,0.851563,45,52,0.865385,2898.75,27971.6,0.103632,0
59,0.847656,46,52,0.884615,2898.75,28963.6,0.100082,0
59,0.84375,47,52,0.903846,3378.75,29499.6,0.114535,0
59,0.839844,48,52,0.923077,3378.75,30061.6,0.112394,0
59,0.835938,48,52,0.923077,3378.75,30783.6,0.109758,0
59,0.832031,50,52,0.961538,3378.75,31217.6,0.108232,0
59,0.828125,49,52,0.942308,3378.75,31683.6,0.10664,0
59,0.824219,49,52,0.942308,3575.63,32008.5,0.111709,0
59,0.820313,49,52,0.942308,3575.63,32744.5,0.109198,0
59,0.816406,48,52,0.923077,3575.63,33706.5,0.106081,0
59,0.8125,50,52,0.961538,3575.63,34346.5,0.104104,0
59,0.808594,49,52,0.942308,5344,35338.5,0.151223,0
59,0.804688,48,52,0.923077,5344,36042.5,0.148269,0
59,0.800781,49,52,0.942308,5344,36810.5,0.145176,0
59,0.796875,49,52,0.942308,5856,37578.5,0.155834,0
59,0.792969,48,52,0.923077,5856,37900.5,0.15451,0
59,0.789063,48,52,0.923077,5856,38636.5,0.151567,0
59,0.785156,47,52,0.903846,5856,39102.5,0.14976,0
59,0.78125,49,52,0.942308,5856,39582.5,0.147944,0
59,0.777344,50,52,0.961538,5856,40286.5,0.145359,0
59,0.773438,50,52,0.961538,5856,40608.5,0.144206,0
59,0.769531,50,52,0.961538,5958,41632.5,0.143109,0
59,0.765625,50,52,0.961538,5958,42080.5,0.141586,0
59,0.761719,50,52,0.961538,9104,43104.5,0.211208,0
59,0.757813,48,52,0.923077,9104,43840.5,0.207662,0
59,0.753906,47,52,0.903846,9104,44517.4,0.204504,0
59,0.75,47,52,0.903846,9104,44776.4,0.203322,0
59,0.746094,46,52,0.884615,9104,45800.4,0.198776,0
59,0.742188,45,52,0.865385,10000,46154.4,0.216664,0
59,0.738281,44,52,0.846154,10000,46778.4,0.213774,0
59,0.734375,45,52,0.865385,10000,47258.4,0.211603,0
59,0.730469,45,52,0.865385,10000,47626.4,0.209968,0
59,0.726563,46,52,0.884615,10256,48138.4,0.213052,0
59,0.722656,47,52,0.903846,10256,48364.4,0.212057,0
59,0.71875,45,52,0.865385,12770,49068.4,0.260249,0
59,0.714844,44,52,0.846154,12770,49772.4,0.256568,0
59,0.710938,44,52,0.846154,12770,50796.4,0.251396,0
59,0.707031,41,52,0.788462,16610,51564.4,0.322122,1
59,0.703125,39,52,0.75,16610,51886.4,0.320123,1
59,0.699219,39,52,0.75,16866,52382.4,0.321979,1
59,0.695313,37,52,0.711538,20116,53118.4,0.378701,1
59,0.691406,36,52,0.692308,20116,53295.4,0.377444,1
59,0.6875,36,52,0.692308,20116,53919.4,0.373076,1
59,0.683594,35,52,0.673077,21076,54639.4,0.385729,1
59,0.679688,34,52,0.653846,21460,55345.4,0.387747,1
59,0.675781,33,52,0.634615,25300,55857.4,0.452939,1
59,0.671875,33,52,0.634615,25812,56593.4,0.456096,1
59,0.667969,32,52,0.615385,32060.5,57297.4,0.559546,1
59,0.664063,31,52,0.596154,33020.5,58033.4,0.568992,1
59,0.660156,31,52,0.596154,33500.5,58625.4,0.571433,1
59,0.65625,30,52,0.576923,33500.5,59649.4,0.561624,1
59,0.652344,31,52,0.596154,33980.5,60641.4,0.560352,1
59,0.648438,31,52,0.596154,34190.5,61091.4,0.559662,1
59,0.644531,32,52,0.615385,34190.5,61699.4,0.554147,1
59,0.640625,31,52,0.596154,42622.5,62691.4,0.679878,1
59,0.636719,30,52,0.576923,44094.5,63683.4,0.692402,1
59,0.632813,28,52,0.538462,53031.5,64419.4,0.823223,1
59,0.628906,28,52,0.538462,53255.5,64763.4,0.822309,1
59,0.625,28,52,0.538462,53703.5,65437.4,0.820685,1
59,0.621094,26,52,0.5,55067.5,66141.4,0.832573,1
59,0.617188,25,52,0.480769,56091.5,67165.4,0.835125,1
59,0.613281,25,52,0.480769,56827.5,67901.4,0.836912,1
59,0.609375,24,52,0.461538,57037.5,68223.4,0.83604,1
59,0.605469,22,52,0.423077,58685.5,68703.4,0.854187,1
59,0.601563,22,52,0.423077,59709.5,69455.4,0.859681,1
59,0.597656,22,52,0.423077,60669.5,70415.4,0.861594,1
59,0.59375,22,52,0.423077,61181.5,71039.4,0.861234,1
59,0.589844,20,52,0.384615,61949.5,71775.4,0.863102,1
59,0.585938,19,52,0.365385,65213.5,72767.4,0.896191,1
59,0.582031,19,52,0.365385,65853.5,73407.4,0.897097,1
59,0.578125,18,52,0.346154,67053.5,74367.4,0.901652,1
59,0.574219,18,52,0.346154,67805.5,75119.4,0.902637,1
59,0.570313,18,52,0.346154,68029.5,75455.4,0.901586,1
59,0.566406,17,52,0.326923,70549.5,76223.4,0.925563,1
59,0.5625,18,52,0.346154,70999.5,77153.4,0.920238,1
59,0.558594,15,52,0.288462,72958.5,77875.4,0.936862,1
59,0.554688,15,52,0.288462,73582.5,78499.4,0.937364,1
59,0.550781,14,52,0.269231,74736.5,78765.4,0.94885,1
59,0.546875,14,52,0.269231,75666.5,79695.4,0.949447,1
59,0.542969,14,52,0.269231,76276.5,80305.4,0.949831,1
59,0.539063,13,52,0.25,77190.5,80785.4,0.955501,1
59,0.535156,13,52,0.25,78120.5,81715.4,0.956007,1
59,0.53125,13,52,0.25,78872.5,82467.4,0.956409,1
59,0.527344,12,52,0.230769,79672.5,82931.4,0.960704,1
59,0.523438,10,52,0.192308,80680.5,83443.4,0.966889,1
59,0.519531,9,52,0.173077,81802.5,83797.4,0.976194,1
59,0.515625,8,52,0.153846,82458.5,84397.4,0.977027,1
59,0.511719,8,52,0.153846,82626.5,85021.4,0.971832,1
59,0.507813,7,52,0.134615,83618.5,85757.4,0.975059,1
59,0.503906,6,52,0.115385,84450.5,86477.4,0.976562,1
59,0.5,6,52,0.115385,85140.5,87167.4,0.976747,1
59,0.496094,6,52,0.115385,85478.5,87505.4,0.976837,1
59,0.492188,6,52,0.115385,86502.5,88257.4,0.980116,1
59,0.488281,6,52,0.115385,86936.5,88691.4,0.980214,1
59,0.484375,6,52,0.115385,87658.5,89413.4,0.980373,1
59,0.480469,6,52,0.115385,88378.5,90133.4,0.98053,1
59,0.476563,6,52,0.115385,89114.5,90869.4,0.980688,1
59,0.472656,6,52,0.115385,89866.5,91621.4,0.980846,1
59,0.46875,6,52,0.115385,90634.5,92389.4,0.981006,1
59,0.464844,6,52,0.115385,90893.5,92648.4,0.981059,1
59,0.460938,6,52,0.115385,91503.5,93258.4,0.981183,1
59,0.457031,6,52,0.115385,92255.5,94010.4,0.981333,1
59,0.453125,6,52,0.115385,92705.5,94460.4,0.981422,1
59,0.449219,6,52,0.115385,93441.5,95196.4,0.981566,1
59,0.445313,6,52,0.115385,94049.5,95804.4,0.981683,1
59,0.441406,5,52,0.0961538,94408.3,96120.3,0.982189,1
59,0.4375,5,52,0.0961538,95400.3,97112.3,0.982371,1
59,0.433594,5,52,0.0961538,96010.3,97722.3,0.982481,1
59,0.429688,4,52,0.0769231,97226.3,98458.3,0.987487,1
59,0.425781,4,52,0.0769231,98218.3,99450.3,0.987612,1
59,0.421875,4,52,0.0769231,98954.3,100186,0.987703,1
59,0.417969,4,52,0.0769231,99978.3,101210,0.987827,1
59,0.414063,3,52,0.0576923,101418,102170,0.99264,1
59,0.410156,4,52,0.0769231,101674,102538,0.991574,1
59,0.40625,4,52,0.0769231,102379,103243,0.991631,1
59,0.402344,4,52,0.0769231,102957,103821,0.991678,1
59,0.398438,4,52,0.0769231,103709,104573,0.991738,1
59,0.394531,3,52,0.0576923,104438,105190,0.992851,1
59,0.390625,3,52,0.0576923,104760,105512,0.992873,1
59,0.386719,3,52,0.0576923,105496,106248,0.992922,1
59,0.382813,3,52,0.0576923,105864,106616,0.992947,1
59,0.378906,3,52,0.0576923,106312,107064,0.992976,1
59,0.375,3,52,0.0576923,106882,107634,0.993013,1
59,0.371094,2,52,0.0384615,107874,108386,0.995276,1
59,0.367188,2,52,0.0384615,108422,108934,0.9953,1
59,0.363281,2,52,0.0384615,109446,109958,0.995344,1
59,0.359375,2,52,0.0384615,110438,110950,0.995385,1
59,0.355469,2,52,0.0384615,111160,111672,0.995415,1
59,0.351563,2,52,0.0384615,111624,112136,0.995434,1
59,0.347656,2,52,0.0384615,112392,112904,0.995465,1
59,0.34375,2,52,0.0384615,113160,113672,0.995496,1
59,0.339844,2,52,0.0384615,113544,114056,0.995511,1
59,0.335938,2,52,0.0384615,114280,114792,0.99554,1
59,0.332031,2,52,0.0384615,114760,115272,0.995558,1
59,0.328125,2,52,0.0384615,115112,115624,0.995572,1
59,0.324219,2,52,0.0384615,115473,115985,0.995586,1
59,0.320313,2,52,0.0384615,116465,116977,0.995623,1
59,0.316406,1,52,0.0192308,117745,117745,1,1
59,0.3125,1,52,0.0192308,118113,118113,1,1
59,0.308594,1,52,0.0192308,119105,119105,1,1
59,0.304688,1,52,0.0192308,119489,119489,1,1
59,0.300781,1,52,0.0192308,120163,120163,1,1
59,0.296875,1,52,0.0192308,120931,120931,1,1
59,0.292969,1,52,0.0192308,121667,121667,1,1
59,0.289063,1,52,0.0192308,122012,122012,1,1
59,0.285156,1,52,0.0192308,122492,122492,1,1
59,0.28125,1,52,0.0192308,123182,123182,1,1
59,0.277344,1,52,0.0192308,123904,123904,1,1
59,0.273438,1,52,0.0192308,124864,124864,1,1
59,0.269531,1,52,0.0192308,125328,125328,1,1
59,0.265625,1,52,0.0192308,125689,125689,1,1
59,0.261719,1,52,0.0192308,126425,126425,1,1
59,0.257813,1,52,0.0192308,126937,126937,1,1
59,0.253906,1,52,0.0192308,127674,127674,1,1
59,0.25,1,52,0.0192308,128252,128252,1,1
59,0.246094,1,52,0.0192308,128958,128958,1,1
59,0.242188,1,52,0.0192308,129726,129726,1,1
59,0.238281,1,52,0.0192308,130350,130350,1,1
59,0.234375,1,52,0.0192308,130816,130816,1,1
59,0.230469,1,52,0.0192308,131440,131440,1,1
59,0.226563,1,52,0.0192308,132032,132032,1,1
59,0.222656,1,52,0.0192308,132768,132768,1,1
59,0.21875,1,52,0.0192308,133536,133536,1,1
59,0.214844,1,52,0.0192308,134288,134288,1,1
59,0.210938,1,52,0.0192308,134912,134912,1,1
59,0.207031,1,52,0.0192308,135424,135424,1,1
59,0.203125,1,52,0.0192308,136192,136192,1,1
59,0.199219,1,52,0.0192308,136560,136560,1,1
59,0.195313,1,52,0.0192308,137056,137056,1,1
59,0.191406,1,52,0.0192308,137746,137746,1,1
59,0.1875,1,52,0.0192308,138482,138482,1,1
59,0.183594,1,52,0.0192308,138930,138930,1,1
59,0.179688,1,52,0.0192308,139604,139604,1,1
59,0.175781,1,52,0.0192308,139972,139972,1,1
59,0.171875,1,52,0.0192308,140724,140724,1,1
59,0.167969,1,52,0.0192308,141348,141348,1,1
59,0.164063,1,52,0.0192308,141696,141696,1,1
59,0.160156,1,52,0.0192308,142064,142064,1,1
59,0.15625,1,52,0.0192308,142386,142386,1,1
59,0.152344,1,52,0.0192308,142708,142708,1,1
59,0.148438,1,52,0.0192308,143300,143300,1,1
59,0.144531,1,52,0.0192308,144036,144036,1,1
59,0.140625,1,52,0.0192308,144676,144676,1,1
59,0.136719,1,52,0.0192308,145398,145398,1,1
59,0.132813,1,52,0.0192308,146134,146134,1,1
59,0.128906,1,52,0.0192308,146886,146886,1,1
59,0.125,1,52,0.0192308,147622,147622,1,1
59,0.121094,1,52,0.0192308,148103,148103,1,1
59,0.117188,1,52,0.0192308,148839,148839,1,1
59,0.113281,1,52,0.0192308,149463,149463,1,1
59,0.109375,1,52,0.0192308,150231,150231,1,1
59,0.105469,1,52,0.0192308,151223,151223,1,1
59,0.101563,1,52,0.0192308,151847,151847,1,1
59,0.0976563,1,52,0.0192308,152551,152551,1,1
59,0.09375,1,52,0.0192308,153511,153511,1,1
59,0.0898438,1,52,0.0192308,153799,153799,1,1
59,0.0859375,1,52,0.0192308,154759,154759,1,1
59,0.0820313,1,52,0.0192308,155783,155783,1,1
59,0.078125,1,52,0.0192308,156503,156503,1,1
59,0.0742188,1,52,0.0192308,157495,157495,1,1
59,0.0703125,1,52,0.0192308,158215,158215,1,1
59,0.0664063,1,52,0.0192308,158905,158905,1,1
59,0.0625,1,52,0.0192308,159641,159641,1,1
59,0.0585938,1,52,0.0192308,160377,160377,1,1
59,0.0546875,1,52,0.0192308,161145,161145,1,1
59,0.0507813,1,52,0.0192308,161749,161749,1,1
59,0.046875,1,52,0.0192308,162741,162741,1,1
60,1,12,52,0.230769,512,4225,0.121183,0
60,0.996094,13,52,0.25,658,4563,0.144203,0
60,0.992188,15,52,0.288462,658,5187,0.126856,0
60,0.988281,17,52,0.326923,658,6211,0.105941,0
60,0.984375,19,52,0.365385,658,6675,0.0985768,0
60,0.980469,21,52,0.403846,658,7139,0.0921698,0
60,0.976563,23,52,0.442308,658,7907,0.0832174,0
60,0.972656,24,52,0.461538,960,8899,0.107877,0
60,0.96875,25,52,0.480769,1024,9923,0.103195,0
60,0.964844,25,52,0.480769,1504,10659,0.141101,0
60,0.960938,26,52,0.5,1504,11013,0.136566,0
60,0.957031,26,52,0.5,1504,11717,0.12836,0
60,0.953125,28,52,0.538462,1504,12085,0.124452,0
60,0.949219,29,52,0.557692,1504,12853,0.117015,0
60,0.945313,31,52,0.596154,1504,13877,0.108381,0
60,0.941406,33,52,0.634615,1504,14357,0.104757,0
60,0.9375,33,52,0.634615,1536,14837,0.103525,0
60,0.933594,34,52,0.653846,1984,15557,0.127531,0
60,0.929688,35,52,0.673077,1984,15925,0.124584,0
60,0.925781,37,52,0.711538,1984,16072,0.123444,0
60,0.921875,38,52,0.730769,1984,16568,0.119749,0
60,0.917969,38,52,0.730769,1984,17592,0.112779,0
60,0.914063,40,52,0.769231,1984,17928,0.110665,0
60,0.910156,41,52,0.788462,1984,18424,0.107686,0
60,0.90625,41,52,0.788462,1984,18776,0.105667,0
60,0.902344,43,52,0.826923,1984,19512,0.101681,0
60,0.898438,45,52,0.865385,1984,19960,0.0993988,0
60,0.894531,47,52,0.903846,1984,20394,0.0972835,0
60,0.890625,49,52,0.942308,1984,21018,0.0943953,0
60,0.886719,51,52,0.980769,1984,21786,0.0910677,0
60,0.882813,52,52,1,2496,22508,0.110894,0
60,0.878906,51,52,0.980769,2496,23276,0.107235,0
60,0.875,52,52,1,2496,23740,0.105139,0
60,0.871094,53,52,1.01923,2976,24476,0.121588,0
60,0.867188,55,52,1.05769,2976,25212,0.118039,0
60,0.863281,53,52,1.01923,2976,25573,0.116373,0
60,0.859375,52,52,1,2976,26565,0.112027,0
60,0.855469,52,52,1,2976,26999,0.110226,0
60,0.851563,53,52,1.01923,2976,27719,0.107363,0
60,0.847656,53,52,1.01923,2976,28487,0.104469,0
60,0.84375,55,52,1.05769,2976,29161,0.102054,0
60,0.839844,55,52,1.05769,2976,29627,0.100449,0
60,0.835938,56,52,1.07692,2976,30395,0.0979108,0
60,0.832031,56,52,1.07692,2976,31355,0.0949131,0
60,0.828125,55,52,1.05769,3488,32107,0.108637,0
60,0.824219,56,52,1.07692,3488,32475,0.107406,0
60,0.820313,55,52,1.05769,5504,33437,0.164608,0
60,0.816406,56,52,1.07692,5504,34045,0.161668,0
60,0.8125,57,52,1.09615,5504,34606,0.159048,0
60,0.808594,56,52,1.07692,5504,35566,0.154755,0
60,0.804688,55,52,1.05769,5504,36302,0.151617,0
60,0.800781,54,52,1.03846,5504,36610,0.150341,0
60,0.796875,55,52,1.05769,5504,36850,0.149362,0
60,0.792969,56,52,1.07692,5504,37540,0.146617,0
60,0.789063,57,52,1.09615,5504,38500,0.142961,0
60,0.785156,57,52,1.09615,5504,39236,0.140279,0
60,0.78125,57,52,1.09615,5504,39926,0.137855,0
60,0.777344,56,52,1.07692,6340,40534,0.156412,0
60,0.773438,55,52,1.05769,6340,41496,0.152786,0
60,0.769531,56,52,1.07692,6340,42200,0.150237,0
60,0.765625,57,52,1.09615,6340,42936,0.147662,0
60,0.761719,57,52,1.09615,6340,43928,0.144327,0
60,0.757813,54,52,1.03846,6340,44632,0.142051,0
60,0.753906,53,52,1.01923,6340,44970,0.140983,0
60,0.75,52,52,1,6340,45451,0.139491,0
60,0.746094,51,52,0.980769,6340,45805,0.138413,0
60,0.742188,48,52,0.923077,12868,46527,0.276571,0
60,0.738281,47,52,0.903846,12868,47151,0.27291,0
60,0.734375,43,52,0.826923,19812,48143,0.411524,0
60,0.730469,43,52,0.826923,19812,48767,0.406258,0
60,0.726563,44,52,0.846154,19812,49187,0.402789,0
60,0.722656,44,52,0.846154,19812,49555,0.399798,0
60,0.71875,43,52,0.826923,20836,50323,0.414045,0
60,0.714844,42,52,0.807692,20836,51283,0.406294,0
60,0.710938,41,52,0.788462,21284,51763,0.411182,0
60,0.707031,39,52,0.75,22436,52755,0.425287,0
60,0.703125,39,52,0.75,22948,53747,0.426963,0
60,0.699219,39,52,0.75,23972,54515,0.439732,0
60,0.695313,39,52,0.75,24996,55539,0.450062,0
60,0.691406,39,52,0.75,24996,55892,0.44722,0
60,0.6875,38,52,0.730769,24996,56132,0.445307,0
60,0.683594,38,52,0.730769,24996,56580,0.441782,0
60,0.679688,38,52,0.730769,24996,57348,0.435865,0
60,0.675781,38,52,0.730769,25220,57812,0.436242,0
60,0.671875,36,52,0.692308,25220,58580,0.430522,0
60,0.667969,35,52,0.673077,27080,59572,0.454576,0
60,0.664063,34,52,0.653846,41849,60068,0.696694,1
60,0.660156,33,52,0.634615,42585,60692,0.701658,1
